Gen,Best,Worst,Avg,Timestamp
113,12.62683,16.46060,13.14123,2017-11-21 17:31:51
114,12.61988,16.45403,13.08157,2017-11-21 17:32:05
115,12.57268,16.26018,13.04378,2017-11-21 17:32:19
116,12.49281,17.82861,13.01699,2017-11-21 17:32:33
117,12.49281,17.43587,12.98661,2017-11-21 17:32:47
118,12.48211,16.86892,12.92655,2017-11-21 17:33:01
119,12.46508,16.36839,12.88561,2017-11-21 17:33:15
120,12.39031,16.48196,12.83689,2017-11-21 17:33:29
121,12.33449,16.15004,12.80321,2017-11-21 17:33:43
122,12.31571,15.94328,12.77768,2017-11-21 17:33:57
123,12.26607,16.92105,12.74797,2017-11-21 17:34:11
124,12.19861,17.08770,12.70503,2017-11-21 17:34:24
125,12.19761,16.58185,12.67560,2017-11-21 17:34:38
126,12.08080,17.01490,12.65010,2017-11-21 17:34:52
127,12.04677,16.90871,12.60700,2017-11-21 17:35:06
128,12.04406,16.57270,12.53785,2017-11-21 17:35:20
129,11.95776,16.62304,12.48115,2017-11-21 17:35:34
130,11.95776,16.39646,12.45544,2017-11-21 17:35:48
131,11.95776,16.39957,12.43276,2017-11-21 17:36:02
132,11.83373,15.53093,12.38641,2017-11-21 17:36:16
133,11.83373,16.00097,12.34545,2017-11-21 17:36:30
134,11.81373,16.85374,12.30645,2017-11-21 17:36:44
135,11.76529,16.18402,12.25902,2017-11-21 17:36:58
136,11.73011,16.19169,12.23382,2017-11-21 17:37:12
137,11.73011,16.37755,12.19138,2017-11-21 17:37:25
138,11.73011,16.25114,12.16492,2017-11-21 17:37:39
139,11.71139,16.30174,12.11579,2017-11-21 17:37:54
140,11.66493,16.93557,12.07659,2017-11-21 17:38:08
141,11.64438,16.02347,12.06071,2017-11-21 17:38:21
142,11.55238,16.34250,12.05005,2017-11-21 17:38:35
143,11.55238,15.47354,12.03587,2017-11-21 17:38:49
144,11.48926,16.30745,12.01925,2017-11-21 17:39:03
145,11.45510,15.93585,11.98527,2017-11-21 17:39:17
146,11.45510,15.78513,11.94303,2017-11-21 17:39:31
147,11.45510,15.97223,11.91260,2017-11-21 17:39:45
148,11.38849,17.37261,11.88690,2017-11-21 17:39:59
149,11.38849,15.73501,11.84555,2017-11-21 17:40:13
150,11.38849,16.45099,11.84417,2017-11-21 17:40:27
151,11.38849,17.17009,11.81341,2017-11-21 17:40:41
152,11.33232,15.57247,11.77628,2017-11-21 17:40:55
153,11.30388,17.04679,11.74294,2017-11-21 17:41:09
154,11.19570,16.42797,11.71488,2017-11-21 17:41:22
155,11.19570,16.76104,11.70132,2017-11-21 17:41:36
156,11.16390,16.59714,11.69350,2017-11-21 17:41:50
157,11.16390,16.47138,11.64215,2017-11-21 17:42:04
158,11.16390,15.97882,11.62144,2017-11-21 17:42:18
159,11.16390,17.46110,11.59651,2017-11-21 17:42:32
160,11.08654,15.55776,11.56050,2017-11-21 17:42:46
161,11.05001,16.32736,11.51900,2017-11-21 17:43:00
162,11.05001,16.29481,11.51657,2017-11-21 17:43:14
163,11.05001,15.12444,11.50176,2017-11-21 17:43:28
164,11.00343,15.66769,11.48147,2017-11-21 17:43:42
165,11.00343,15.31472,11.44097,2017-11-21 17:43:56
166,10.93399,16.20033,11.45205,2017-11-21 17:44:09
167,10.89332,15.41591,11.39274,2017-11-21 17:44:23
168,10.89332,15.61640,11.38768,2017-11-21 17:44:37
169,10.89332,15.78453,11.37289,2017-11-21 17:44:51
170,10.77661,15.77177,11.34225,2017-11-21 17:45:05
171,10.77661,15.67627,11.26462,2017-11-21 17:45:19
172,10.77661,16.09299,11.24888,2017-11-21 17:45:33
173,10.77661,15.44445,11.22574,2017-11-21 17:45:47
174,10.73832,15.40477,11.21325,2017-11-21 17:46:01
175,10.73233,16.99194,11.16496,2017-11-21 17:46:15
176,10.67644,16.02832,11.14432,2017-11-21 17:46:28
177,10.60331,15.47390,11.12975,2017-11-21 17:46:42
178,10.60331,16.29019,11.12366,2017-11-21 17:46:56
179,10.60331,16.82875,11.12155,2017-11-21 17:47:10
180,10.60331,15.73209,11.08718,2017-11-21 17:47:24
181,10.60331,16.22384,11.06100,2017-11-21 17:47:38
182,10.60331,15.76340,11.06159,2017-11-21 17:47:52
183,10.55147,15.32051,11.04291,2017-11-21 17:48:07
184,10.55147,14.35176,10.99471,2017-11-21 17:48:21
185,10.55147,14.96326,11.01445,2017-11-21 17:48:35
186,10.55147,15.86585,11.02100,2017-11-21 17:48:48
187,10.53610,15.65426,10.99321,2017-11-21 17:49:03
188,10.53610,15.17942,10.95416,2017-11-21 17:49:17
189,10.53610,16.16113,10.98163,2017-11-21 17:49:30
190,10.52243,15.89032,10.96943,2017-11-21 17:49:44
191,10.51663,16.22027,10.94381,2017-11-21 17:49:58
192,10.51663,14.65578,10.93173,2017-11-21 17:50:12
193,10.47828,15.09420,10.95251,2017-11-21 17:50:26
194,10.47828,15.69334,10.94176,2017-11-21 17:50:40
195,10.46191,15.60500,10.93719,2017-11-21 17:50:53
196,10.44013,16.00422,10.93075,2017-11-21 17:51:07
197,10.44013,15.39477,10.90872,2017-11-21 17:51:21
198,10.44013,15.47604,10.92544,2017-11-21 17:51:35
199,10.44013,15.36354,10.90000,2017-11-21 17:51:49
200,10.42024,14.90550,10.88765,2017-11-21 17:52:03
201,10.42024,14.85387,10.85286,2017-11-21 17:52:17
202,10.38796,16.08915,10.83710,2017-11-21 17:52:30
203,10.38796,14.87736,10.81556,2017-11-21 17:52:44
204,10.34180,15.33778,10.84214,2017-11-21 17:52:58
205,10.33578,15.81256,10.83224,2017-11-21 17:53:12
206,10.33578,14.15808,10.79768,2017-11-21 17:53:26
207,10.33578,14.71749,10.80328,2017-11-21 17:53:39
208,10.33578,14.73649,10.82908,2017-11-21 17:53:53
209,10.33578,15.29029,10.82685,2017-11-21 17:54:07
210,10.28157,15.43063,10.81631,2017-11-21 17:54:22
211,10.28157,13.90898,10.75056,2017-11-21 17:54:35
212,10.28157,14.62976,10.75247,2017-11-21 17:54:49
213,10.28157,14.73907,10.72820,2017-11-21 17:55:03
214,10.25587,16.07608,10.73474,2017-11-21 17:55:17
215,10.25587,14.77626,10.68892,2017-11-21 17:55:31
216,10.25587,15.40907,10.71823,2017-11-21 17:55:45
217,10.25587,14.97897,10.69740,2017-11-21 17:55:59
218,10.23552,15.50484,10.67687,2017-11-21 17:56:13
219,10.23393,15.46633,10.66337,2017-11-21 17:56:27
220,10.18408,14.78720,10.65566,2017-11-21 17:56:40
221,10.18408,15.66432,10.64887,2017-11-21 17:56:54
222,10.12306,14.37030,10.63615,2017-11-21 17:57:08
223,10.12306,15.80534,10.62058,2017-11-21 17:57:21
224,10.12306,16.61252,10.62626,2017-11-21 17:57:35
225,10.12306,15.35131,10.59896,2017-11-21 17:57:49
226,10.12306,15.88943,10.59560,2017-11-21 17:58:03
227,10.12306,16.82639,10.61164,2017-11-21 17:58:17
228,10.05093,16.98413,10.60874,2017-11-21 17:58:32
229,10.05093,14.47975,10.54971,2017-11-21 17:58:45
230,10.05093,16.89371,10.59463,2017-11-21 17:58:59
231,10.03746,15.52464,10.55670,2017-11-21 17:59:13
232,10.01391,15.33757,10.51777,2017-11-21 17:59:27
233,10.01391,15.54174,10.51438,2017-11-21 17:59:40
234,10.01391,15.21999,10.50598,2017-11-21 17:59:54
235,10.01391,15.71637,10.50075,2017-11-21 18:00:08
236,10.01391,15.13550,10.46512,2017-11-21 18:00:22
237,10.01391,14.77484,10.45829,2017-11-21 18:00:36
238,9.98492,16.23364,10.45297,2017-11-21 18:00:50
239,9.86773,14.47463,10.41141,2017-11-21 18:01:04
240,9.86773,16.58362,10.40298,2017-11-21 18:01:17
241,9.86773,14.88250,10.41316,2017-11-21 18:01:31
242,9.83526,15.17680,10.40482,2017-11-21 18:01:45
243,9.79939,16.26198,10.36164,2017-11-21 18:01:58
244,9.79939,14.96914,10.35417,2017-11-21 18:02:12
245,9.79939,14.50609,10.36164,2017-11-21 18:02:26
246,9.79939,16.27094,10.35407,2017-11-21 18:02:39
247,9.79939,15.79317,10.35336,2017-11-21 18:02:53
248,9.78556,16.06842,10.35200,2017-11-21 18:03:07
249,9.78556,15.48057,10.30132,2017-11-21 18:03:21
250,9.78556,14.88337,10.31454,2017-11-21 18:03:34
251,9.78556,13.99208,10.27926,2017-11-21 18:03:48
252,9.69771,16.04982,10.27549,2017-11-21 18:04:02
253,9.69771,13.82876,10.21236,2017-11-21 18:04:16
254,9.69771,14.56712,10.22336,2017-11-21 18:04:29
255,9.69771,14.81390,10.22466,2017-11-21 18:04:43
256,9.69771,14.58791,10.22540,2017-11-21 18:04:57
257,9.69771,14.07670,10.21419,2017-11-21 18:05:11
258,9.69771,14.87402,10.23920,2017-11-21 18:05:25
259,9.69114,14.58738,10.21908,2017-11-21 18:05:39
260,9.65163,14.10178,10.15957,2017-11-21 18:05:53
261,9.65163,14.11479,10.15650,2017-11-21 18:06:06
262,9.65163,14.63783,10.19131,2017-11-21 18:06:20
263,9.65163,14.53465,10.16832,2017-11-21 18:06:34
264,9.65163,14.76796,10.15251,2017-11-21 18:06:47
265,9.63696,14.94596,10.17558,2017-11-21 18:07:02
266,9.55362,14.73263,10.10283,2017-11-21 18:07:15
267,9.55362,13.56646,10.09720,2017-11-21 18:07:28
268,9.55362,13.92414,10.09085,2017-11-21 18:07:42
269,9.55362,14.81116,10.06815,2017-11-21 18:07:56
270,9.50920,14.78572,10.05931,2017-11-21 18:08:10
271,9.50920,14.27034,10.02149,2017-11-21 18:08:23
272,9.50920,14.55241,10.03829,2017-11-21 18:08:37
273,9.50920,14.38202,10.01333,2017-11-21 18:08:51
274,9.50920,14.81595,10.00242,2017-11-21 18:09:04
275,9.48682,14.74933,9.99591,2017-11-21 18:09:19
276,9.48682,14.88366,9.94859,2017-11-21 18:09:32
277,9.48416,15.04101,9.95590,2017-11-21 18:09:46
278,9.48416,15.15532,9.96324,2017-11-21 18:09:59
279,9.48416,14.05735,9.96304,2017-11-21 18:10:13
280,9.47733,15.17291,9.97794,2017-11-21 18:10:27
281,9.47733,15.78746,9.94457,2017-11-21 18:10:40
282,9.47733,14.94220,9.96012,2017-11-21 18:10:54
283,9.42632,14.10762,9.93208,2017-11-21 18:11:08
284,9.42632,15.90847,9.93622,2017-11-21 18:11:21
285,9.42632,15.33987,9.93897,2017-11-21 18:11:35
286,9.38256,13.96256,9.91303,2017-11-21 18:11:49
287,9.37452,13.72298,9.88208,2017-11-21 18:12:02
288,9.37452,15.37891,9.91375,2017-11-21 18:12:16
289,9.37452,13.63324,9.91572,2017-11-21 18:12:29
290,9.37452,15.60358,9.91826,2017-11-21 18:12:43
291,9.37452,15.11078,9.91618,2017-11-21 18:12:57
292,9.37452,14.54712,9.93205,2017-11-21 18:13:11
293,9.37452,14.08159,9.90455,2017-11-21 18:13:25
294,9.37452,15.28252,9.93058,2017-11-21 18:13:39
295,9.37452,14.54005,9.94100,2017-11-21 18:13:54
296,9.37452,15.07538,9.94542,2017-11-21 18:14:08
297,9.37452,14.58260,9.95399,2017-11-21 18:14:23
298,9.37452,14.94429,9.94368,2017-11-21 18:14:38
299,9.34294,15.87131,9.97500,2017-11-21 18:14:53
300,9.34294,13.88416,9.83258,2017-11-21 18:15:06
301,9.34294,14.77053,9.85739,2017-11-21 18:15:20
302,9.34127,15.55006,9.83856,2017-11-21 18:15:33
303,9.34127,14.35971,9.80992,2017-11-21 18:15:47
304,9.34127,15.79471,9.84058,2017-11-21 18:16:00
305,9.34127,14.88260,9.84962,2017-11-21 18:16:14
306,9.34127,15.95344,9.85323,2017-11-21 18:16:28
307,9.34127,14.61096,9.86078,2017-11-21 18:16:42
308,9.34127,15.05999,9.87294,2017-11-21 18:16:56
309,9.29331,14.91853,9.88215,2017-11-21 18:17:10
310,9.29331,14.18041,9.78371,2017-11-21 18:17:24
311,9.29331,14.41577,9.80940,2017-11-21 18:17:37
312,9.29331,14.42300,9.79194,2017-11-21 18:17:51
313,9.29331,14.44136,9.81126,2017-11-21 18:18:05
314,9.28970,14.84929,9.84366,2017-11-21 18:18:19
315,9.28970,14.57875,9.80613,2017-11-21 18:18:32
316,9.28970,14.95605,9.82231,2017-11-21 18:18:46
317,9.28970,14.65039,9.83153,2017-11-21 18:19:00
318,9.28970,13.17181,9.80175,2017-11-21 18:19:13
319,9.28970,15.04533,9.81711,2017-11-21 18:19:27
320,9.28315,14.44240,9.81564,2017-11-21 18:19:42
321,9.28315,13.92443,9.77711,2017-11-21 18:19:55
322,9.28315,13.40415,9.80744,2017-11-21 18:20:09
323,9.28315,14.41952,9.79194,2017-11-21 18:20:22
324,9.28315,14.81780,9.79847,2017-11-21 18:20:36
325,9.27284,14.82141,9.81371,2017-11-21 18:20:50
326,9.27284,14.10685,9.75732,2017-11-21 18:21:04
327,9.27284,14.87841,9.78163,2017-11-21 18:21:17
328,9.27284,14.33864,9.77267,2017-11-21 18:21:31
329,9.27284,14.24127,9.77520,2017-11-21 18:21:45
330,9.20581,14.09409,9.76340,2017-11-21 18:21:59
331,9.20581,14.51552,9.75251,2017-11-21 18:22:12
332,9.20581,15.09834,9.77580,2017-11-21 18:22:26
333,9.20581,14.24956,9.76748,2017-11-21 18:22:40
334,9.20581,14.26649,9.78096,2017-11-21 18:22:53
335,9.20581,14.56411,9.79770,2017-11-21 18:23:07
336,9.20581,15.43814,9.80817,2017-11-21 18:23:22
337,9.20581,15.44083,9.82114,2017-11-21 18:23:36
338,9.20581,15.04724,9.80034,2017-11-21 18:23:50
339,9.20581,14.89617,9.78888,2017-11-21 18:24:05
340,9.20581,14.52084,9.80974,2017-11-21 18:24:20
341,9.20581,15.21284,9.83337,2017-11-21 18:24:34
342,9.20581,15.05773,9.83459,2017-11-21 18:24:49
343,9.20581,15.21515,9.86615,2017-11-21 18:25:04
344,9.20581,14.59053,9.84224,2017-11-21 18:25:19
345,9.20581,16.01181,9.86253,2017-11-21 18:25:35
346,9.15747,15.29185,9.83368,2017-11-21 18:25:50
347,9.15747,14.41392,9.69511,2017-11-21 18:26:04
348,9.15747,14.52466,9.72887,2017-11-21 18:26:17
349,9.15747,13.98823,9.72375,2017-11-21 18:26:31
350,9.15747,14.44300,9.73321,2017-11-21 18:26:45
351,9.15747,14.91707,9.74265,2017-11-21 18:26:59
352,9.15747,14.68364,9.73642,2017-11-21 18:27:13
353,9.15747,14.78376,9.73934,2017-11-21 18:27:27
354,9.15747,14.36466,9.73566,2017-11-21 18:27:42
355,9.15747,15.27793,9.75937,2017-11-21 18:27:56
356,9.15747,14.62288,9.76178,2017-11-21 18:28:11
357,9.14179,14.98295,9.80505,2017-11-21 18:28:26
358,9.12943,14.99373,9.69748,2017-11-21 18:28:39
359,9.12943,14.34134,9.69956,2017-11-21 18:28:53
360,9.05235,14.33737,9.70951,2017-11-21 18:29:06
361,9.05235,13.39616,9.67693,2017-11-21 18:29:20
362,9.05235,15.15654,9.68636,2017-11-21 18:29:33
363,9.05235,14.81965,9.67520,2017-11-21 18:29:47
364,9.05235,14.29085,9.64014,2017-11-21 18:30:01
365,9.05235,14.01638,9.64121,2017-11-21 18:30:15
366,9.05235,13.40398,9.61038,2017-11-21 18:30:30
367,9.04156,13.58068,9.62958,2017-11-21 18:30:44
368,9.04156,13.62770,9.58310,2017-11-21 18:30:57
369,9.04156,15.22358,9.60977,2017-11-21 18:31:11
370,9.04156,14.12269,9.60831,2017-11-21 18:31:24
371,9.04156,14.19647,9.58808,2017-11-21 18:31:38
372,9.04156,14.63398,9.60456,2017-11-21 18:31:52
373,9.04156,14.57779,9.61289,2017-11-21 18:32:06
374,9.02729,15.15035,9.62933,2017-11-21 18:32:21
375,9.00975,14.27391,9.56560,2017-11-21 18:32:34
376,9.00975,14.41050,9.56704,2017-11-21 18:32:48
377,9.00975,14.79554,9.59504,2017-11-21 18:33:01
378,8.98625,14.27223,9.57989,2017-11-21 18:33:15
379,8.98625,13.63286,9.55354,2017-11-21 18:33:28
380,8.98625,14.24427,9.55608,2017-11-21 18:33:42
381,8.98625,14.48622,9.55801,2017-11-21 18:33:56
382,8.98625,14.38573,9.54389,2017-11-21 18:34:10
383,8.98625,14.35966,9.55347,2017-11-21 18:34:24
384,8.98625,14.57981,9.56889,2017-11-21 18:34:38
385,8.98625,14.32519,9.55167,2017-11-21 18:34:52
386,8.98625,14.01277,9.56385,2017-11-21 18:35:06
387,8.98625,14.37089,9.57915,2017-11-21 18:35:21
388,8.95540,14.49347,9.57479,2017-11-21 18:35:35
389,8.95540,14.91792,9.47264,2017-11-21 18:35:49
390,8.95540,14.76299,9.49833,2017-11-21 18:36:02
391,8.95540,14.29109,9.50151,2017-11-21 18:36:16
392,8.95540,14.51401,9.50742,2017-11-21 18:36:30
393,8.95540,13.50532,9.49403,2017-11-21 18:36:44
394,8.95540,14.80278,9.51621,2017-11-21 18:36:58
395,8.95540,15.11731,9.54508,2017-11-21 18:37:12
396,8.95540,14.60455,9.54236,2017-11-21 18:37:27
397,8.95540,14.44873,9.54202,2017-11-21 18:37:41
398,8.95540,14.33611,9.55107,2017-11-21 18:37:56
399,8.90119,14.37988,9.54630,2017-11-21 18:38:11
400,8.90119,14.42729,9.44752,2017-11-21 18:38:25
401,8.90119,13.36823,9.46500,2017-11-21 18:38:38
402,8.90119,14.04797,9.46963,2017-11-21 18:38:52
403,8.90119,15.00458,9.49543,2017-11-21 18:39:06
404,8.90119,14.03597,9.49660,2017-11-21 18:39:20
405,8.90119,14.75933,9.47918,2017-11-21 18:39:34
406,8.90119,14.17788,9.46288,2017-11-21 18:39:48
407,8.90119,13.59698,9.47064,2017-11-21 18:40:03
408,8.90119,14.58747,9.50144,2017-11-21 18:40:17
409,8.90119,14.07270,9.50868,2017-11-21 18:40:32
410,8.90119,14.78615,9.51464,2017-11-21 18:40:47
411,8.90119,14.34909,9.50006,2017-11-21 18:41:02
412,8.90119,14.51657,9.53458,2017-11-21 18:41:16
413,8.90119,14.98638,9.55081,2017-11-21 18:41:32
414,8.90119,15.17423,9.56786,2017-11-21 18:41:47
415,8.90119,15.39849,9.53290,2017-11-21 18:42:02
416,8.90119,14.73343,9.52032,2017-11-21 18:42:18
417,8.90119,14.47804,9.52778,2017-11-21 18:42:34
418,8.90119,15.13019,9.50833,2017-11-21 18:42:49
419,8.90119,14.70460,9.53155,2017-11-21 18:43:05
420,8.86735,14.40627,9.53327,2017-11-21 18:43:21
421,8.86735,13.97725,9.33100,2017-11-21 18:43:35
422,8.86735,14.14356,9.37491,2017-11-21 18:43:48
423,8.86735,13.85478,9.39653,2017-11-21 18:44:02
424,8.86735,15.22024,9.41751,2017-11-21 18:44:16
425,8.86735,14.61655,9.42692,2017-11-21 18:44:30
426,8.86735,14.41965,9.43721,2017-11-21 18:44:44
427,8.86735,13.80065,9.46173,2017-11-21 18:44:58
428,8.86735,14.66397,9.48485,2017-11-21 18:45:13
429,8.86735,14.68727,9.49828,2017-11-21 18:45:27
430,8.86735,14.51177,9.51022,2017-11-21 18:45:42
431,8.86735,14.33985,9.51468,2017-11-21 18:45:57
432,8.86735,15.04502,9.52098,2017-11-21 18:46:11
433,8.85579,14.65387,9.51969,2017-11-21 18:46:27
434,8.85579,14.21919,9.39568,2017-11-21 18:46:40
435,8.85579,13.68681,9.40204,2017-11-21 18:46:54
436,8.85579,14.01610,9.42843,2017-11-21 18:47:07
437,8.85579,14.46572,9.43540,2017-11-21 18:47:21
438,8.85579,14.64196,9.44756,2017-11-21 18:47:35
439,8.85579,14.81005,9.46095,2017-11-21 18:47:49
440,8.85579,14.43369,9.44843,2017-11-21 18:48:03
441,8.85579,15.02151,9.45014,2017-11-21 18:48:18
442,8.85579,14.49150,9.46785,2017-11-21 18:48:32
443,8.85579,14.43192,9.47483,2017-11-21 18:48:47
444,8.85579,14.44965,9.49378,2017-11-21 18:49:02
445,8.85579,14.36381,9.49837,2017-11-21 18:49:17
446,8.85579,15.45691,9.54942,2017-11-21 18:49:32
447,8.85579,14.48959,9.51712,2017-11-21 18:49:47
448,8.85579,14.73033,9.51143,2017-11-21 18:50:02
449,8.85579,14.21032,9.50659,2017-11-21 18:50:18
450,8.85495,14.59275,9.49926,2017-11-21 18:50:33
451,8.85495,14.66055,9.36365,2017-11-21 18:50:47
452,8.85495,14.43039,9.39079,2017-11-21 18:51:00
453,8.85495,14.93753,9.40473,2017-11-21 18:51:14
454,8.85495,14.03460,9.41490,2017-11-21 18:51:28
455,8.85495,14.33732,9.45367,2017-11-21 18:51:42
456,8.85495,14.20448,9.45310,2017-11-21 18:51:56
457,8.85495,15.25234,9.48145,2017-11-21 18:52:10
458,8.85495,14.95313,9.49490,2017-11-21 18:52:25
459,8.85495,14.00302,9.45595,2017-11-21 18:52:39
460,8.85495,14.16009,9.50097,2017-11-21 18:52:54
461,8.85495,14.37966,9.48037,2017-11-21 18:53:08
462,8.85495,14.90663,9.49604,2017-11-21 18:53:23
463,8.85495,14.51108,9.50083,2017-11-21 18:53:38
464,8.85495,14.42556,9.51923,2017-11-21 18:53:54
