Gen,Best,Worst,Avg,Timestamp
463,8.93709,17.18436,9.67609,2017-11-17 15:49:20
464,8.93709,16.88556,9.66114,2017-11-17 15:49:31
465,8.93709,18.49155,9.69446,2017-11-17 15:49:43
466,8.93709,16.29504,9.68479,2017-11-17 15:49:54
467,8.93709,17.15742,9.71961,2017-11-17 15:50:05
468,8.93709,16.92324,9.73507,2017-11-17 15:50:17
469,8.93709,16.20000,9.71693,2017-11-17 15:50:28
470,8.93709,17.20746,9.74938,2017-11-17 15:50:40
471,8.93709,16.14654,9.71651,2017-11-17 15:50:52
472,8.93709,16.87470,9.72950,2017-11-17 15:51:04
473,8.93709,16.72464,9.73309,2017-11-17 15:51:16
474,8.93709,18.84709,9.76913,2017-11-17 15:51:28
475,8.93709,16.91986,9.72457,2017-11-17 15:51:40
476,8.93709,17.29167,9.75900,2017-11-17 15:51:52
477,8.93709,18.59628,9.76023,2017-11-17 15:52:05
478,8.93709,18.16016,9.72631,2017-11-17 15:52:17
479,8.93709,17.94843,9.76810,2017-11-17 15:52:30
480,8.93709,17.23062,9.76106,2017-11-17 15:52:43
481,8.93709,18.16051,9.76607,2017-11-17 15:52:55
482,8.92931,17.83956,9.75517,2017-11-17 15:53:08
483,8.92931,16.84695,9.52918,2017-11-17 15:53:19
484,8.92931,16.25784,9.52724,2017-11-17 15:53:29
485,8.92931,18.07869,9.54708,2017-11-17 15:53:40
486,8.92931,15.17040,9.54231,2017-11-17 15:53:51
487,8.92931,16.47015,9.55352,2017-11-17 15:54:02
488,8.92931,18.20865,9.59750,2017-11-17 15:54:13
489,8.92931,16.64975,9.63117,2017-11-17 15:54:24
490,8.92129,17.59227,9.61043,2017-11-17 15:54:35
491,8.92129,16.01583,9.51038,2017-11-17 15:54:46
492,8.92129,17.85818,9.57090,2017-11-17 15:54:56
493,8.92129,17.84226,9.58536,2017-11-17 15:55:07
494,8.92129,17.79372,9.55705,2017-11-17 15:55:18
495,8.92129,15.25041,9.54135,2017-11-17 15:55:29
496,8.92129,17.10986,9.56743,2017-11-17 15:55:39
497,8.92129,17.17498,9.58855,2017-11-17 15:55:51
498,8.92129,18.52989,9.61688,2017-11-17 15:56:02
499,8.92129,17.95548,9.63137,2017-11-17 15:56:13
500,8.92129,16.62485,9.61454,2017-11-17 15:56:25
501,8.92129,18.01807,9.63090,2017-11-17 15:56:36
502,8.92129,15.77273,9.60126,2017-11-17 15:56:48
503,8.92129,16.79869,9.65722,2017-11-17 15:56:59
504,8.92129,18.87698,9.68359,2017-11-17 15:57:11
505,8.92129,19.00526,9.70659,2017-11-17 15:57:23
506,8.92129,17.03522,9.66308,2017-11-17 15:57:35
507,8.86390,16.60500,9.63729,2017-11-17 15:57:47
508,8.86390,16.36580,9.43205,2017-11-17 15:57:58
509,8.86390,16.71146,9.49789,2017-11-17 15:58:08
510,8.86390,16.31494,9.47482,2017-11-17 15:58:19
511,8.86390,17.99007,9.49414,2017-11-17 15:58:30
512,8.86390,16.65095,9.50719,2017-11-17 15:58:41
513,8.80902,15.85302,9.54944,2017-11-17 15:58:52
514,8.80902,16.91758,9.48170,2017-11-17 15:59:02
515,8.80902,16.58551,9.49770,2017-11-17 15:59:13
516,8.80902,17.38947,9.52021,2017-11-17 15:59:23
517,8.80902,16.90576,9.53033,2017-11-17 15:59:34
518,8.80902,16.40756,9.52819,2017-11-17 15:59:45
519,8.80902,18.31536,9.54926,2017-11-17 15:59:56
520,8.80902,17.23607,9.57684,2017-11-17 16:00:07
521,8.80902,17.89359,9.60189,2017-11-17 16:00:19
522,8.80902,16.08748,9.58008,2017-11-17 16:00:30
523,8.80902,17.76057,9.59875,2017-11-17 16:00:41
524,8.80902,16.85083,9.57877,2017-11-17 16:00:53
525,8.80902,17.74077,9.64558,2017-11-17 16:01:05
526,8.80902,16.91760,9.65208,2017-11-17 16:01:16
527,8.80902,17.70651,9.65881,2017-11-17 16:01:28
528,8.80902,18.21767,9.62973,2017-11-17 16:01:40
529,8.80902,17.63144,9.62236,2017-11-17 16:01:52
530,8.80902,18.00806,9.60920,2017-11-17 16:02:04
531,8.80902,17.69781,9.56629,2017-11-17 16:02:17
532,8.80902,17.99408,9.60075,2017-11-17 16:02:29
533,8.80902,18.03448,9.62548,2017-11-17 16:02:42
534,8.78755,16.72597,9.59483,2017-11-17 16:02:54
535,8.78755,17.63275,9.34927,2017-11-17 16:03:05
536,8.78755,18.23407,9.39629,2017-11-17 16:03:15
537,8.78755,18.45539,9.38909,2017-11-17 16:03:26
538,8.78755,16.48061,9.38684,2017-11-17 16:03:37
539,8.78755,18.51141,9.43465,2017-11-17 16:03:48
540,8.78755,16.76304,9.43460,2017-11-17 16:03:59
541,8.78755,17.83034,9.46664,2017-11-17 16:04:10
542,8.78755,16.78951,9.49957,2017-11-17 16:04:21
543,8.78755,17.49687,9.52086,2017-11-17 16:04:33
544,8.78755,18.37985,9.51094,2017-11-17 16:04:44
545,8.78755,17.51448,9.52848,2017-11-17 16:04:56
546,8.78755,17.82593,9.54034,2017-11-17 16:05:07
547,8.78755,18.39526,9.59359,2017-11-17 16:05:19
548,8.76757,17.46087,9.58003,2017-11-17 16:05:31
549,8.76757,17.40813,9.38294,2017-11-17 16:05:41
550,8.76757,16.12370,9.38364,2017-11-17 16:05:52
551,8.76757,16.70251,9.41420,2017-11-17 16:06:03
552,8.76757,17.92983,9.39834,2017-11-17 16:06:14
553,8.76757,16.93250,9.42265,2017-11-17 16:06:25
554,8.76757,16.95489,9.43649,2017-11-17 16:06:36
555,8.76437,16.85392,9.46261,2017-11-17 16:06:47
556,8.76437,16.79450,9.37386,2017-11-17 16:06:57
557,8.76437,16.48269,9.39989,2017-11-17 16:07:08
558,8.76437,17.96502,9.40932,2017-11-17 16:07:19
559,8.76437,17.59039,9.40689,2017-11-17 16:07:30
560,8.76437,17.95482,9.45002,2017-11-17 16:07:41
561,8.76437,17.76455,9.46873,2017-11-17 16:07:52
562,8.76437,16.37790,9.45256,2017-11-17 16:08:03
563,8.76437,16.53388,9.46800,2017-11-17 16:08:14
564,8.76437,16.68497,9.47542,2017-11-17 16:08:25
565,8.76437,17.26892,9.48675,2017-11-17 16:08:37
566,8.76437,18.56281,9.52115,2017-11-17 16:08:49
567,8.76437,17.61875,9.53821,2017-11-17 16:09:00
568,8.76437,17.93086,9.56122,2017-11-17 16:09:12
569,8.76437,18.33231,9.57549,2017-11-17 16:09:24
570,8.75667,16.54120,9.56962,2017-11-17 16:09:36
571,8.75667,16.26023,9.36282,2017-11-17 16:09:46
572,8.75667,18.51426,9.39162,2017-11-17 16:09:57
573,8.75667,16.63681,9.35833,2017-11-17 16:10:08
574,8.75667,16.33089,9.36987,2017-11-17 16:10:19
575,8.75667,17.94028,9.42073,2017-11-17 16:10:30
576,8.75667,17.90678,9.44772,2017-11-17 16:10:41
577,8.75667,18.49356,9.43169,2017-11-17 16:10:52
578,8.75667,17.93427,9.48717,2017-11-17 16:11:03
579,8.75667,17.86435,9.49214,2017-11-17 16:11:14
580,8.75667,16.50797,9.46641,2017-11-17 16:11:26
581,8.75667,17.67225,9.53203,2017-11-17 16:11:37
582,8.75667,18.24046,9.53026,2017-11-17 16:11:49
583,8.75667,16.79298,9.53979,2017-11-17 16:12:01
584,8.75667,17.28459,9.55966,2017-11-17 16:12:13
585,8.75667,18.76488,9.56397,2017-11-17 16:12:25
586,8.75667,16.82048,9.50959,2017-11-17 16:12:37
587,8.75667,17.77546,9.51462,2017-11-17 16:12:49
588,8.75667,17.77467,9.50938,2017-11-17 16:13:01
589,8.75667,17.25319,9.52485,2017-11-17 16:13:14
590,8.75667,17.71670,9.54665,2017-11-17 16:13:26
591,8.75667,16.69009,9.50898,2017-11-17 16:13:39
592,8.75667,18.42888,9.54525,2017-11-17 16:13:51
593,8.75667,18.25155,9.54343,2017-11-17 16:14:04
594,8.75667,17.13615,9.54587,2017-11-17 16:14:17
595,8.75667,18.48840,9.56560,2017-11-17 16:14:30
596,8.75667,18.52258,9.58266,2017-11-17 16:14:43
597,8.75667,17.57124,9.58952,2017-11-17 16:14:57
598,8.75667,18.02175,9.56353,2017-11-17 16:15:10
599,8.75667,17.48709,9.58540,2017-11-17 16:15:23
600,8.75667,18.96762,9.63432,2017-11-17 16:15:37
601,8.75667,17.81550,9.60566,2017-11-17 16:15:50
602,8.71995,17.92388,9.61798,2017-11-17 16:16:04
603,8.69014,15.86316,9.21829,2017-11-17 16:16:15
604,8.69014,14.85650,9.22939,2017-11-17 16:16:25
605,8.69014,17.17635,9.29974,2017-11-17 16:16:36
606,8.69014,18.98105,9.33671,2017-11-17 16:16:47
607,8.69014,17.66936,9.33114,2017-11-17 16:16:58
608,8.69014,17.21164,9.37154,2017-11-17 16:17:09
609,8.69014,18.29776,9.38076,2017-11-17 16:17:20
610,8.69014,17.57124,9.44185,2017-11-17 16:17:31
611,8.69014,18.35016,9.48146,2017-11-17 16:17:42
612,8.69014,16.37304,9.45926,2017-11-17 16:17:53
613,8.69014,16.93887,9.48240,2017-11-17 16:18:05
614,8.69014,18.68399,9.50916,2017-11-17 16:18:16
615,8.69014,16.44210,9.49926,2017-11-17 16:18:28
616,8.69014,18.15653,9.52048,2017-11-17 16:18:40
617,8.69014,17.22557,9.51592,2017-11-17 16:18:52
618,8.69014,17.88873,9.53577,2017-11-17 16:19:04
619,8.69014,19.12762,9.51241,2017-11-17 16:19:16
620,8.69014,18.36895,9.50240,2017-11-17 16:19:28
621,8.69014,17.19218,9.51967,2017-11-17 16:19:40
622,8.69014,19.57199,9.52107,2017-11-17 16:19:53
623,8.69014,17.95474,9.53650,2017-11-17 16:20:05
624,8.69014,18.52172,9.51947,2017-11-17 16:20:18
625,8.69014,18.19848,9.53766,2017-11-17 16:20:30
626,8.69014,17.74439,9.53263,2017-11-17 16:20:43
627,8.69014,18.11174,9.55164,2017-11-17 16:20:56
628,8.69014,17.57067,9.53974,2017-11-17 16:21:09
629,8.69014,18.45209,9.58734,2017-11-17 16:21:22
630,8.69014,17.29224,9.57088,2017-11-17 16:21:35
631,8.57033,17.36196,9.54092,2017-11-17 16:21:49
632,8.57033,14.89255,9.19428,2017-11-17 16:21:59
633,8.57033,16.96365,9.26703,2017-11-17 16:22:10
634,8.57033,16.99052,9.30192,2017-11-17 16:22:21
635,8.57033,16.77722,9.33511,2017-11-17 16:22:32
636,8.57033,18.13140,9.35301,2017-11-17 16:22:42
637,8.57033,17.64259,9.37751,2017-11-17 16:22:53
638,8.57033,17.95034,9.37218,2017-11-17 16:23:05
639,8.57033,17.21969,9.35038,2017-11-17 16:23:16
640,8.57033,17.41547,9.40386,2017-11-17 16:23:27
641,8.57033,16.74838,9.38047,2017-11-17 16:23:39
642,8.57033,17.05724,9.41904,2017-11-17 16:23:50
643,8.57033,18.93740,9.43127,2017-11-17 16:24:02
644,8.57033,17.69822,9.44456,2017-11-17 16:24:14
645,8.57033,20.21153,9.45228,2017-11-17 16:24:25
646,8.57033,16.18891,9.44633,2017-11-17 16:24:37
647,8.57033,16.70755,9.42609,2017-11-17 16:24:49
648,8.57033,16.62851,9.41083,2017-11-17 16:25:02
649,8.57033,17.21594,9.39471,2017-11-17 16:25:14
650,8.57033,16.68233,9.41499,2017-11-17 16:25:26
651,8.57033,16.97224,9.42862,2017-11-17 16:25:39
652,8.57033,17.76939,9.44550,2017-11-17 16:25:51
653,8.57033,18.45115,9.49027,2017-11-17 16:26:04
654,8.57033,17.77662,9.47853,2017-11-17 16:26:17
655,8.57033,18.62348,9.48802,2017-11-17 16:26:30
656,8.57033,18.58243,9.43828,2017-11-17 16:26:43
657,8.57033,18.85403,9.49179,2017-11-17 16:26:56
658,8.57033,19.09984,9.50748,2017-11-17 16:27:09
659,8.57033,18.17379,9.51056,2017-11-17 16:27:22
660,8.57033,17.53504,9.49433,2017-11-17 16:27:36
661,8.57033,19.85978,9.46739,2017-11-17 16:27:49
662,8.57033,17.30420,9.44612,2017-11-17 16:28:03
663,8.57033,17.90563,9.48275,2017-11-17 16:28:16
664,8.57033,19.26727,9.49168,2017-11-17 16:28:30
665,8.57033,18.33932,9.45480,2017-11-17 16:28:44
666,8.56580,19.45177,9.50474,2017-11-17 16:28:58
667,8.56580,17.04722,9.14454,2017-11-17 16:29:09
668,8.56580,15.94612,9.14695,2017-11-17 16:29:20
669,8.56580,18.27206,9.18322,2017-11-17 16:29:30
670,8.56580,17.70888,9.22311,2017-11-17 16:29:41
671,8.56580,16.66270,9.24286,2017-11-17 16:29:52
672,8.56580,17.05441,9.23477,2017-11-17 16:30:03
673,8.56580,17.16639,9.26037,2017-11-17 16:30:14
674,8.56580,16.22968,9.26713,2017-11-17 16:30:26
675,8.56580,18.16377,9.26447,2017-11-17 16:30:37
676,8.56580,18.34432,9.31814,2017-11-17 16:30:48
677,8.56580,18.11199,9.35692,2017-11-17 16:31:00
678,8.56580,18.61504,9.35786,2017-11-17 16:31:12
679,8.54413,18.32506,9.36067,2017-11-17 16:31:23
680,8.51936,18.47540,9.17573,2017-11-17 16:31:34
681,8.51936,15.10069,9.17345,2017-11-17 16:31:44
682,8.51936,16.93338,9.19200,2017-11-17 16:31:55
683,8.51936,16.77579,9.17295,2017-11-17 16:32:05
684,8.49489,17.29923,9.20273,2017-11-17 16:32:16
685,8.49489,17.16390,9.14680,2017-11-17 16:32:27
686,8.49489,19.67272,9.19055,2017-11-17 16:32:37
687,8.49489,17.97784,9.21291,2017-11-17 16:32:48
688,8.49489,17.87367,9.24630,2017-11-17 16:32:59
689,8.49489,17.30725,9.21443,2017-11-17 16:33:10
690,8.49489,16.08718,9.23155,2017-11-17 16:33:21
691,8.49489,17.67718,9.24672,2017-11-17 16:33:32
692,8.49489,17.27032,9.27042,2017-11-17 16:33:43
693,8.49489,18.49952,9.29718,2017-11-17 16:33:55
694,8.49489,16.54444,9.31489,2017-11-17 16:34:06
695,8.49489,17.92137,9.30579,2017-11-17 16:34:18
696,8.49489,15.92193,9.29283,2017-11-17 16:34:29
697,8.49489,18.56868,9.35930,2017-11-17 16:34:41
698,8.49489,18.61300,9.35585,2017-11-17 16:34:53
699,8.49489,17.24334,9.35372,2017-11-17 16:35:05
700,8.49489,17.32281,9.34151,2017-11-17 16:35:17
701,8.49489,17.87694,9.31370,2017-11-17 16:35:29
702,8.49489,16.96688,9.26800,2017-11-17 16:35:42
703,8.49489,17.69734,9.33198,2017-11-17 16:35:54
704,8.49489,17.12859,9.31262,2017-11-17 16:36:06
705,8.49489,18.77578,9.33626,2017-11-17 16:36:19
706,8.49489,19.20090,9.33765,2017-11-17 16:36:32
707,8.49489,18.59125,9.35576,2017-11-17 16:36:45
708,8.41562,17.82069,9.31503,2017-11-17 16:36:57
709,8.41562,17.00912,9.02317,2017-11-17 16:37:08
710,8.41562,18.06047,9.06542,2017-11-17 16:37:18
711,8.41562,15.78623,9.05733,2017-11-17 16:37:29
712,8.41562,17.79767,9.08753,2017-11-17 16:37:40
713,8.41562,17.14275,9.11763,2017-11-17 16:37:51
714,8.41562,19.25418,9.15980,2017-11-17 16:38:02
715,8.41562,18.21406,9.15162,2017-11-17 16:38:13
716,8.41562,18.10142,9.16577,2017-11-17 16:38:25
717,8.41562,17.22534,9.19949,2017-11-17 16:38:36
718,8.41562,17.04828,9.20372,2017-11-17 16:38:48
719,8.41562,18.99033,9.25307,2017-11-17 16:38:59
720,8.41562,18.33679,9.26170,2017-11-17 16:39:11
721,8.41562,16.79463,9.24511,2017-11-17 16:39:23
722,8.41562,16.43675,9.23543,2017-11-17 16:39:35
723,8.41562,16.78179,9.26776,2017-11-17 16:39:47
724,8.41562,17.57168,9.27743,2017-11-17 16:39:59
725,8.41562,17.60293,9.24355,2017-11-17 16:40:11
726,8.41562,18.05259,9.24227,2017-11-17 16:40:23
727,8.41562,18.62260,9.25645,2017-11-17 16:40:36
728,8.41562,17.44963,9.29347,2017-11-17 16:40:48
729,8.41562,18.25888,9.25848,2017-11-17 16:41:01
730,8.38398,18.34094,9.26789,2017-11-17 16:41:14
731,8.32518,18.72598,8.99633,2017-11-17 16:41:24
732,8.32518,15.41490,9.02176,2017-11-17 16:41:35
733,8.32518,17.89418,9.05672,2017-11-17 16:41:45
734,8.32518,17.33935,9.08060,2017-11-17 16:41:56
735,8.32518,17.81328,9.13744,2017-11-17 16:42:07
736,8.32518,18.12518,9.13354,2017-11-17 16:42:18
737,8.32518,17.76851,9.12533,2017-11-17 16:42:29
738,8.32518,15.49279,9.11968,2017-11-17 16:42:40
739,8.32518,16.91940,9.13870,2017-11-17 16:42:51
740,8.32518,19.08709,9.18765,2017-11-17 16:43:03
741,8.32518,17.91431,9.21329,2017-11-17 16:43:14
742,8.32518,16.77514,9.16782,2017-11-17 16:43:26
743,8.32518,16.91543,9.22856,2017-11-17 16:43:38
744,8.32518,16.62665,9.26008,2017-11-17 16:43:49
745,8.32518,17.24191,9.27903,2017-11-17 16:44:01
746,8.32518,17.61559,9.24674,2017-11-17 16:44:13
747,8.32518,18.28206,9.24149,2017-11-17 16:44:25
748,8.32518,18.97477,9.20496,2017-11-17 16:44:37
749,8.32518,18.46993,9.22405,2017-11-17 16:44:50
750,8.32518,16.61614,9.20547,2017-11-17 16:45:02
751,8.32518,17.45981,9.24176,2017-11-17 16:45:15
752,8.32518,18.21025,9.25786,2017-11-17 16:45:27
753,8.32518,17.95182,9.29716,2017-11-17 16:45:40
754,8.32518,17.17003,9.28735,2017-11-17 16:45:53
755,8.32518,16.93338,9.24466,2017-11-17 16:46:06
756,8.32518,17.79309,9.28591,2017-11-17 16:46:19
757,8.32518,19.40604,9.30084,2017-11-17 16:46:32
758,8.32518,18.65752,9.29229,2017-11-17 16:46:45
759,8.32518,18.53697,9.29759,2017-11-17 16:46:58
760,8.32518,19.14223,9.32735,2017-11-17 16:47:12
761,8.32518,18.94170,9.28861,2017-11-17 16:47:25
762,8.32518,18.04363,9.28167,2017-11-17 16:47:39
763,8.32518,18.08586,9.28458,2017-11-17 16:47:53
764,8.32518,20.32497,9.27514,2017-11-17 16:48:06
765,8.32518,18.25918,9.30218,2017-11-17 16:48:20
766,8.32518,18.20223,9.30029,2017-11-17 16:48:34
767,8.32518,18.40691,9.33708,2017-11-17 16:48:48
768,8.32518,18.61754,9.32029,2017-11-17 16:49:03
769,8.32518,18.43898,9.34697,2017-11-17 16:49:17
770,8.32086,17.96343,9.31684,2017-11-17 16:49:32
771,8.32086,15.12718,8.86906,2017-11-17 16:49:42
772,8.32086,18.11497,8.93133,2017-11-17 16:49:53
773,8.32086,17.65439,8.95637,2017-11-17 16:50:04
774,8.32086,15.66423,8.98050,2017-11-17 16:50:14
775,8.32086,16.91590,9.00205,2017-11-17 16:50:25
776,8.32086,18.38216,9.04722,2017-11-17 16:50:36
777,8.32086,16.70676,9.08875,2017-11-17 16:50:48
778,8.32086,17.33851,9.13136,2017-11-17 16:50:59
779,8.32086,18.07396,9.17477,2017-11-17 16:51:10
780,8.32086,17.93684,9.19331,2017-11-17 16:51:22
781,8.32086,16.97360,9.21327,2017-11-17 16:51:33
782,8.32086,19.03517,9.18185,2017-11-17 16:51:45
783,8.32086,17.17439,9.17848,2017-11-17 16:51:57
784,8.32086,18.67828,9.17458,2017-11-17 16:52:09
785,8.32086,17.46706,9.18719,2017-11-17 16:52:21
786,8.32086,18.26656,9.17978,2017-11-17 16:52:33
787,8.32086,18.90183,9.15864,2017-11-17 16:52:46
788,8.32086,18.99843,9.16489,2017-11-17 16:52:58
789,8.32086,18.58341,9.15180,2017-11-17 16:53:10
790,8.32086,18.95092,9.17533,2017-11-17 16:53:23
791,8.30690,17.71369,9.18656,2017-11-17 16:53:36
792,8.30690,17.88152,8.92727,2017-11-17 16:53:46
793,8.30690,17.10054,8.96765,2017-11-17 16:53:57
794,8.30690,15.33987,8.95388,2017-11-17 16:54:08
795,8.30690,17.34245,9.01120,2017-11-17 16:54:19
796,8.30690,16.30592,9.00641,2017-11-17 16:54:30
797,8.30690,18.05000,9.03577,2017-11-17 16:54:41
798,8.30690,17.87639,9.03446,2017-11-17 16:54:52
799,8.30690,18.54029,9.10216,2017-11-17 16:55:04
800,8.30690,17.54922,9.12423,2017-11-17 16:55:15
801,8.30690,18.36592,9.12715,2017-11-17 16:55:27
802,8.30690,18.15086,9.14878,2017-11-17 16:55:38
803,8.30690,18.35979,9.16683,2017-11-17 16:55:50
804,8.30690,18.86429,9.17626,2017-11-17 16:56:02
805,8.30690,18.18887,9.19865,2017-11-17 16:56:13
806,8.30690,19.15256,9.19485,2017-11-17 16:56:25
807,8.30690,18.98108,9.21220,2017-11-17 16:56:37
808,8.30690,17.23934,9.14454,2017-11-17 16:56:50
809,8.30690,18.14679,9.14210,2017-11-17 16:57:02
810,8.30690,16.54224,9.11373,2017-11-17 16:57:14
811,8.30690,16.96923,9.16070,2017-11-17 16:57:27
812,8.30690,18.39347,9.14225,2017-11-17 16:57:39
813,8.25830,18.18569,9.20562,2017-11-17 16:57:52
814,8.25830,14.92130,8.88297,2017-11-17 16:58:03
815,8.25830,18.01062,8.94344,2017-11-17 16:58:13
816,8.25830,18.65574,8.97476,2017-11-17 16:58:24
817,8.25830,18.01925,9.00487,2017-11-17 16:58:35
818,8.25830,17.29169,8.98123,2017-11-17 16:58:46
819,8.25830,16.56791,9.01181,2017-11-17 16:58:57
820,8.25830,17.02184,9.05310,2017-11-17 16:59:08
821,8.25830,18.31537,9.03558,2017-11-17 16:59:19
822,8.25830,18.32041,9.07768,2017-11-17 16:59:31
823,8.25830,18.52229,9.07212,2017-11-17 16:59:42
824,8.25830,18.01700,9.12984,2017-11-17 16:59:54
825,8.25830,17.64789,9.14143,2017-11-17 17:00:05
826,8.25830,17.34734,9.16080,2017-11-17 17:00:17
827,8.25830,17.73769,9.20069,2017-11-17 17:00:29
828,8.25830,17.10794,9.19221,2017-11-17 17:00:41
829,8.25830,18.94588,9.20440,2017-11-17 17:00:53
830,8.25830,18.59929,9.16477,2017-11-17 17:01:05
831,8.25830,17.54741,9.14402,2017-11-17 17:01:17
832,8.25830,19.34447,9.18251,2017-11-17 17:01:30
833,8.25830,17.94377,9.16203,2017-11-17 17:01:42
834,8.25830,19.67643,9.11702,2017-11-17 17:01:55
835,8.25830,18.33311,9.16393,2017-11-17 17:02:08
836,8.22919,18.13756,9.17799,2017-11-17 17:02:20
837,8.22919,17.33453,8.90607,2017-11-17 17:02:31
838,8.22919,17.99293,8.91090,2017-11-17 17:02:41
839,8.22919,18.57082,8.95169,2017-11-17 17:02:52
840,8.22919,17.15990,8.97429,2017-11-17 17:03:03
841,8.22919,19.08407,8.97898,2017-11-17 17:03:14
842,8.20635,18.75419,8.97347,2017-11-17 17:03:25
843,8.20635,17.60156,8.92017,2017-11-17 17:03:35
844,8.20635,18.70070,8.97046,2017-11-17 17:03:46
845,8.20635,16.97130,8.96527,2017-11-17 17:03:57
846,8.20635,17.36448,8.99253,2017-11-17 17:04:08
847,8.20635,18.05213,9.01017,2017-11-17 17:04:19
848,8.20635,19.64715,9.03628,2017-11-17 17:04:30
849,8.20635,17.57722,9.01982,2017-11-17 17:04:41
850,8.20635,18.64160,9.01984,2017-11-17 17:04:52
851,8.20635,20.44042,9.07115,2017-11-17 17:05:03
852,8.20635,18.36898,9.05376,2017-11-17 17:05:15
853,8.20635,19.17745,9.08157,2017-11-17 17:05:26
854,8.20635,19.10312,9.08320,2017-11-17 17:05:38
855,8.20635,17.79003,9.12401,2017-11-17 17:05:50
856,8.20635,18.66541,9.14761,2017-11-17 17:06:02
857,8.20635,18.90686,9.15522,2017-11-17 17:06:13
858,8.20635,17.90009,9.14316,2017-11-17 17:06:26
859,8.20635,16.00863,9.03591,2017-11-17 17:06:38
860,8.20635,18.19497,9.11436,2017-11-17 17:06:50
861,8.20635,18.43667,9.11607,2017-11-17 17:07:02
862,8.20635,19.41433,9.09618,2017-11-17 17:07:15
863,8.20635,19.05696,9.09809,2017-11-17 17:07:27
864,8.20635,19.12162,9.11301,2017-11-17 17:07:40
865,8.20635,18.18588,9.13559,2017-11-17 17:07:53
866,8.20635,19.76800,9.14612,2017-11-17 17:08:06
867,8.20635,16.83112,9.14594,2017-11-17 17:08:19
868,8.20096,19.98368,9.17573,2017-11-17 17:08:32
869,8.20096,17.02736,8.82033,2017-11-17 17:08:43
870,8.20096,18.34514,8.86963,2017-11-17 17:08:53
871,8.20096,16.27927,8.86224,2017-11-17 17:09:04
872,8.20096,16.62466,8.92475,2017-11-17 17:09:15
873,8.20096,17.69204,8.95835,2017-11-17 17:09:26
874,8.20096,17.68676,9.02935,2017-11-17 17:09:37
875,8.20096,17.50860,9.01047,2017-11-17 17:09:48
876,8.20096,16.83850,8.98951,2017-11-17 17:09:59
877,8.20096,19.62236,9.03885,2017-11-17 17:10:10
878,8.20096,18.75811,9.09342,2017-11-17 17:10:22
879,8.20096,17.62085,9.04667,2017-11-17 17:10:33
880,8.20096,17.20777,9.04649,2017-11-17 17:10:45
881,8.20096,18.22895,9.04539,2017-11-17 17:10:57
882,8.20096,17.57173,9.04767,2017-11-17 17:11:09
883,8.20096,18.16861,9.13094,2017-11-17 17:11:21
884,8.20096,17.93274,9.09677,2017-11-17 17:11:33
885,8.20096,19.38585,9.09227,2017-11-17 17:11:45
886,8.20096,18.78053,9.05751,2017-11-17 17:11:57
887,8.20096,18.14650,9.06538,2017-11-17 17:12:10
888,8.20096,18.51334,9.05031,2017-11-17 17:12:22
889,8.20096,17.72056,9.10387,2017-11-17 17:12:35
890,8.20096,18.73603,9.10447,2017-11-17 17:12:47
891,8.20096,18.17938,9.08518,2017-11-17 17:13:00
892,8.20096,17.18003,9.10350,2017-11-17 17:13:13
893,8.20096,17.13544,9.11050,2017-11-17 17:13:26
894,8.20096,19.71763,9.14538,2017-11-17 17:13:39
895,8.20096,18.87066,9.16260,2017-11-17 17:13:52
896,8.20096,17.51708,9.14715,2017-11-17 17:14:05
897,8.20096,17.89895,9.14372,2017-11-17 17:14:19
898,8.12736,18.16778,9.17754,2017-11-17 17:14:32
899,8.12736,18.03773,8.80582,2017-11-17 17:14:43
900,8.12736,16.69962,8.84853,2017-11-17 17:14:53
901,8.12736,17.75368,8.88269,2017-11-17 17:15:04
902,8.12736,18.35439,8.83883,2017-11-17 17:15:15
903,8.12736,18.19301,8.87957,2017-11-17 17:15:26
904,8.12736,17.73770,8.92347,2017-11-17 17:15:37
905,8.12736,19.05998,8.91546,2017-11-17 17:15:48
906,8.12736,17.40963,8.95045,2017-11-17 17:15:59
907,8.12736,17.55716,8.97610,2017-11-17 17:16:11
908,8.12736,18.32811,8.99608,2017-11-17 17:16:22
909,8.12736,16.15040,9.00550,2017-11-17 17:16:34
910,8.12736,18.36496,9.09513,2017-11-17 17:16:45
911,8.12736,16.41149,9.04585,2017-11-17 17:16:57
912,8.12736,19.01952,9.08465,2017-11-17 17:17:09
913,8.12736,17.82159,9.09271,2017-11-17 17:17:21
914,8.12736,18.99985,9.08445,2017-11-17 17:17:33
915,8.12736,18.22951,9.05088,2017-11-17 17:17:45
916,8.12736,18.58955,9.06368,2017-11-17 17:17:57
917,8.12736,18.55105,9.09683,2017-11-17 17:18:10
918,8.12736,18.63287,9.04785,2017-11-17 17:18:22
919,8.12736,19.47633,9.06195,2017-11-17 17:18:35
920,8.12736,18.14851,9.10625,2017-11-17 17:18:47
921,8.12736,18.10211,9.07501,2017-11-17 17:19:00
922,8.12736,16.61671,9.03304,2017-11-17 17:19:13
923,8.12736,19.01743,9.09756,2017-11-17 17:19:26
924,8.12736,17.64991,9.09821,2017-11-17 17:19:39
925,8.10733,18.18444,9.09325,2017-11-17 17:19:52
926,8.10733,16.46253,8.72112,2017-11-17 17:20:03
927,8.10184,16.89770,8.78982,2017-11-17 17:20:14
