Gen,Best,Worst,Avg,Timestamp
462,6.47535,11.70050,7.61595,2017-12-04 21:05:39
463,6.47535,10.85515,7.63047,2017-12-04 21:05:44
464,6.47535,10.59001,7.65251,2017-12-04 21:05:49
465,6.47535,11.33082,7.63301,2017-12-04 21:05:54
466,6.47535,11.03517,7.64949,2017-12-04 21:05:58
467,6.40259,10.99998,7.62597,2017-12-04 21:06:04
468,6.40259,9.38183,7.56301,2017-12-04 21:06:08
469,6.40259,10.76956,7.60637,2017-12-04 21:06:11
470,6.40259,10.34471,7.63770,2017-12-04 21:06:15
471,6.40259,10.62264,7.57468,2017-12-04 21:06:19
472,6.40259,10.43993,7.63188,2017-12-04 21:06:23
473,6.40259,10.69696,7.71219,2017-12-04 21:06:28
474,6.40259,11.31168,7.75114,2017-12-04 21:06:32
475,6.40259,10.71851,7.71741,2017-12-04 21:06:36
476,6.40259,10.63170,7.70668,2017-12-04 21:06:40
477,6.40259,10.81325,7.70386,2017-12-04 21:06:44
478,6.40259,11.06049,7.73958,2017-12-04 21:06:49
479,6.40259,10.61335,7.79457,2017-12-04 21:06:53
480,6.40259,10.76861,7.77657,2017-12-04 21:06:57
481,6.40259,10.95127,7.80050,2017-12-04 21:07:01
482,6.40259,10.57721,7.73149,2017-12-04 21:07:06
483,6.40259,10.73220,7.65746,2017-12-04 21:07:10
484,6.40259,11.18614,7.63044,2017-12-04 21:07:15
485,6.40259,10.85815,7.60778,2017-12-04 21:07:20
486,6.40259,10.98463,7.55309,2017-12-04 21:07:24
487,6.40259,10.69624,7.58185,2017-12-04 21:07:29
488,6.40259,10.98671,7.54480,2017-12-04 21:07:34
489,6.40259,11.15870,7.60394,2017-12-04 21:07:38
490,6.40259,11.63992,7.60426,2017-12-04 21:07:43
491,6.40259,10.96739,7.56029,2017-12-04 21:07:48
492,6.40259,10.94470,7.56488,2017-12-04 21:07:53
493,6.40259,10.34519,7.55436,2017-12-04 21:07:58
494,6.40259,10.62736,7.57616,2017-12-04 21:08:02
495,6.40259,10.44824,7.56401,2017-12-04 21:08:07
496,6.40259,11.55615,7.54926,2017-12-04 21:08:12
497,6.40259,10.89768,7.59776,2017-12-04 21:08:18
498,6.40259,11.05448,7.54741,2017-12-04 21:08:23
499,6.40259,11.13165,7.53551,2017-12-04 21:08:28
500,6.40259,11.06618,7.52454,2017-12-04 21:08:33
501,6.40259,10.84253,7.57063,2017-12-04 21:08:38
502,6.40259,10.74609,7.52816,2017-12-04 21:08:44
503,6.40259,11.02502,7.57368,2017-12-04 21:08:49
504,6.40259,11.25693,7.50909,2017-12-04 21:08:54
505,6.40259,10.70425,7.49298,2017-12-04 21:08:59
506,6.40259,11.25900,7.52589,2017-12-04 21:09:05
507,6.40259,11.36160,7.53560,2017-12-04 21:09:10
508,6.40259,10.66610,7.50114,2017-12-04 21:09:16
509,6.40259,11.34758,7.52557,2017-12-04 21:09:21
510,6.40259,11.18443,7.49087,2017-12-04 21:09:27
511,6.40259,11.22500,7.52784,2017-12-04 21:09:33
512,6.40259,11.17229,7.48564,2017-12-04 21:09:39
513,6.29923,11.09636,7.51272,2017-12-04 21:09:45
514,6.29923,10.42168,7.37532,2017-12-04 21:09:49
515,6.29923,10.08859,7.42234,2017-12-04 21:09:53
516,6.29923,10.74924,7.50116,2017-12-04 21:09:57
517,6.29923,10.41171,7.55417,2017-12-04 21:10:01
518,6.29923,10.57149,7.57928,2017-12-04 21:10:05
519,6.29923,10.45586,7.62772,2017-12-04 21:10:09
520,6.29923,10.98444,7.64917,2017-12-04 21:10:13
521,6.29923,11.01374,7.62404,2017-12-04 21:10:18
522,6.29923,10.38359,7.65126,2017-12-04 21:10:22
523,6.29923,11.16009,7.67688,2017-12-04 21:10:26
524,6.29923,10.50194,7.68664,2017-12-04 21:10:31
525,6.29923,10.92237,7.71499,2017-12-04 21:10:36
526,6.29923,10.66945,7.71669,2017-12-04 21:10:40
527,6.29923,10.73216,7.69053,2017-12-04 21:10:45
528,6.29923,10.90258,7.68653,2017-12-04 21:10:49
529,6.29923,10.85556,7.63772,2017-12-04 21:10:54
530,6.29923,11.25061,7.59007,2017-12-04 21:10:59
531,6.29923,10.76311,7.55913,2017-12-04 21:11:03
532,6.29923,10.88062,7.58690,2017-12-04 21:11:08
533,6.29923,11.35131,7.56985,2017-12-04 21:11:12
534,6.29923,10.75483,7.57649,2017-12-04 21:11:17
535,6.29923,11.63397,7.57949,2017-12-04 21:11:22
536,6.29923,10.89282,7.56365,2017-12-04 21:11:27
537,6.29923,11.11815,7.55152,2017-12-04 21:11:32
538,6.29923,11.15371,7.54171,2017-12-04 21:11:37
539,6.29923,11.23880,7.58886,2017-12-04 21:11:42
540,6.29923,11.32033,7.62564,2017-12-04 21:11:47
541,6.29923,11.37233,7.59262,2017-12-04 21:11:52
542,6.29923,11.76424,7.55595,2017-12-04 21:11:57
543,6.29923,10.99686,7.55001,2017-12-04 21:12:02
544,6.29923,11.59776,7.52448,2017-12-04 21:12:07
545,6.29923,11.83846,7.50588,2017-12-04 21:12:12
546,6.29923,11.25019,7.46215,2017-12-04 21:12:18
547,6.29923,11.87544,7.46624,2017-12-04 21:12:23
548,6.29923,11.01644,7.50980,2017-12-04 21:12:28
549,6.29923,11.72595,7.53107,2017-12-04 21:12:34
550,6.29923,11.15789,7.47578,2017-12-04 21:12:39
551,6.29923,11.28041,7.52450,2017-12-04 21:12:45
552,6.29923,10.96430,7.49642,2017-12-04 21:12:50
553,6.29923,11.55896,7.48851,2017-12-04 21:12:55
554,6.29923,11.66294,7.47535,2017-12-04 21:13:01
555,6.29923,11.62623,7.48882,2017-12-04 21:13:06
556,6.29923,11.24774,7.45041,2017-12-04 21:13:12
557,6.29923,11.24789,7.50081,2017-12-04 21:13:18
558,6.29923,11.03720,7.48668,2017-12-04 21:13:23
559,6.29923,11.40944,7.48928,2017-12-04 21:13:29
560,6.29923,11.84516,7.47711,2017-12-04 21:13:35
561,6.29923,11.52867,7.46041,2017-12-04 21:13:41
562,6.29923,11.04625,7.47980,2017-12-04 21:13:47
563,6.29923,11.49233,7.52008,2017-12-04 21:13:53
564,6.29923,11.42280,7.47700,2017-12-04 21:13:59
565,6.29923,11.09920,7.49550,2017-12-04 21:14:05
566,6.29923,11.06872,7.51651,2017-12-04 21:14:11
567,6.29923,11.21106,7.48586,2017-12-04 21:14:17
568,6.29923,11.75703,7.50258,2017-12-04 21:14:23
569,6.29923,10.88906,7.49073,2017-12-04 21:14:29
570,6.29923,11.46729,7.50848,2017-12-04 21:14:36
571,6.29923,11.67509,7.50590,2017-12-04 21:14:42
572,6.29923,11.10232,7.50681,2017-12-04 21:14:49
573,6.29923,11.30708,7.48446,2017-12-04 21:14:55
574,6.29923,11.10528,7.48259,2017-12-04 21:15:02
575,6.29923,11.11044,7.50386,2017-12-04 21:15:08
576,6.29923,11.21493,7.47952,2017-12-04 21:15:15
577,6.29923,11.11780,7.46685,2017-12-04 21:15:21
578,6.29923,11.11789,7.46277,2017-12-04 21:15:28
579,6.29923,11.28179,7.47743,2017-12-04 21:15:35
580,6.29923,11.23250,7.51211,2017-12-04 21:15:42
581,6.29923,11.69182,7.45880,2017-12-04 21:15:49
582,6.29923,11.37920,7.49547,2017-12-04 21:15:56
583,6.29923,11.59854,7.45838,2017-12-04 21:16:03
584,6.29923,11.43242,7.48928,2017-12-04 21:16:10
585,6.29923,11.31732,7.46383,2017-12-04 21:16:17
586,6.29923,11.16797,7.48310,2017-12-04 21:16:23
587,6.29923,11.63355,7.45321,2017-12-04 21:16:30
588,6.29923,10.97866,7.47788,2017-12-04 21:16:38
589,6.29923,11.34572,7.46591,2017-12-04 21:16:45
590,6.29923,11.52925,7.47023,2017-12-04 21:16:52
591,6.29923,11.60548,7.49424,2017-12-04 21:17:00
592,6.29923,11.71938,7.45645,2017-12-04 21:17:08
593,6.25659,11.65267,7.45857,2017-12-04 21:17:17
594,6.25659,10.37936,7.29487,2017-12-04 21:17:22
595,6.25659,10.61923,7.35115,2017-12-04 21:17:27
596,6.25659,9.88198,7.41486,2017-12-04 21:17:31
597,6.25659,11.09093,7.49201,2017-12-04 21:17:36
598,6.25659,11.00736,7.51332,2017-12-04 21:17:41
599,6.25659,11.69390,7.52967,2017-12-04 21:17:46
600,6.25659,11.02783,7.57332,2017-12-04 21:17:50
601,6.25659,10.98431,7.59127,2017-12-04 21:17:55
602,6.25659,10.57936,7.61632,2017-12-04 21:18:01
603,6.25659,11.24833,7.61927,2017-12-04 21:18:06
604,6.25659,10.63315,7.63346,2017-12-04 21:18:11
605,6.25659,10.93702,7.67886,2017-12-04 21:18:16
606,6.25659,11.93493,7.65965,2017-12-04 21:18:20
607,6.25659,11.02058,7.64901,2017-12-04 21:18:25
608,6.25659,11.42173,7.63678,2017-12-04 21:18:30
609,6.25659,11.72508,7.57073,2017-12-04 21:18:35
610,6.25659,11.02954,7.52427,2017-12-04 21:18:40
611,6.25659,10.72941,7.51646,2017-12-04 21:18:45
612,6.25659,11.39228,7.51808,2017-12-04 21:18:50
613,6.25659,11.34598,7.44509,2017-12-04 21:18:55
614,6.25659,11.29037,7.45354,2017-12-04 21:19:00
615,6.25659,12.40522,7.48973,2017-12-04 21:19:05
616,6.25659,11.51275,7.49911,2017-12-04 21:19:11
617,6.25659,11.19882,7.49400,2017-12-04 21:19:16
618,6.25659,11.21917,7.49382,2017-12-04 21:19:21
619,6.25659,11.18442,7.48046,2017-12-04 21:19:26
620,6.25659,11.11157,7.44276,2017-12-04 21:19:32
621,6.25659,11.11652,7.47452,2017-12-04 21:19:37
622,6.25659,11.38441,7.49472,2017-12-04 21:19:42
623,6.25659,11.06108,7.46754,2017-12-04 21:19:47
624,6.25659,11.25298,7.43275,2017-12-04 21:19:52
625,6.25659,11.59619,7.41862,2017-12-04 21:19:58
626,6.25659,10.77888,7.41569,2017-12-04 21:20:03
627,6.25659,11.17589,7.39620,2017-12-04 21:20:08
628,6.25659,11.05091,7.36493,2017-12-04 21:20:14
629,6.25659,11.00528,7.42095,2017-12-04 21:20:20
630,6.25659,11.74628,7.39879,2017-12-04 21:20:26
631,6.25659,11.67015,7.43281,2017-12-04 21:20:31
632,6.25659,11.16709,7.39511,2017-12-04 21:20:37
633,6.25659,11.49425,7.40082,2017-12-04 21:20:43
634,6.25659,11.50878,7.38007,2017-12-04 21:20:48
635,6.25659,11.10574,7.40309,2017-12-04 21:20:54
636,6.25659,11.76593,7.42564,2017-12-04 21:21:00
637,6.25659,11.83571,7.38025,2017-12-04 21:21:06
638,6.25659,11.28457,7.42699,2017-12-04 21:21:11
639,6.25659,11.24177,7.40943,2017-12-04 21:21:18
640,6.25659,11.42669,7.39869,2017-12-04 21:21:24
641,6.25659,11.05138,7.41943,2017-12-04 21:21:30
642,6.25659,11.03579,7.44264,2017-12-04 21:21:37
643,6.25659,11.39858,7.40028,2017-12-04 21:21:43
644,6.23362,11.30686,7.38994,2017-12-04 21:21:49
645,6.23362,9.79491,7.23962,2017-12-04 21:21:53
646,6.23362,10.50354,7.35004,2017-12-04 21:21:57
647,6.23362,9.99318,7.39429,2017-12-04 21:22:01
648,6.23362,10.83127,7.42911,2017-12-04 21:22:06
649,6.23362,10.48143,7.40705,2017-12-04 21:22:10
650,6.23362,11.15751,7.49818,2017-12-04 21:22:15
651,6.23362,10.91212,7.46275,2017-12-04 21:22:19
652,6.23362,10.88729,7.50228,2017-12-04 21:22:24
653,6.23362,10.55710,7.52062,2017-12-04 21:22:29
654,6.23362,10.81628,7.58609,2017-12-04 21:22:34
655,6.23362,10.84259,7.55448,2017-12-04 21:22:40
656,6.23362,10.75559,7.57117,2017-12-04 21:22:45
657,6.23362,11.03587,7.57946,2017-12-04 21:22:49
658,6.23362,11.41941,7.57770,2017-12-04 21:22:54
659,6.23362,10.92285,7.57755,2017-12-04 21:22:58
660,6.23362,10.33750,7.47593,2017-12-04 21:23:03
661,6.23362,11.11304,7.47094,2017-12-04 21:23:08
662,6.23362,10.96810,7.42289,2017-12-04 21:23:13
663,6.23362,10.69116,7.43048,2017-12-04 21:23:18
664,6.23362,10.58646,7.38256,2017-12-04 21:23:23
665,6.23362,11.46602,7.40904,2017-12-04 21:23:27
666,6.23362,10.63444,7.41488,2017-12-04 21:23:32
667,6.23362,12.09854,7.41725,2017-12-04 21:23:37
668,6.23362,11.05659,7.42322,2017-12-04 21:23:42
669,6.23362,12.40101,7.43627,2017-12-04 21:23:47
670,6.23362,11.45332,7.40979,2017-12-04 21:23:52
671,6.23362,10.63938,7.37959,2017-12-04 21:23:57
672,6.23362,10.64191,7.33509,2017-12-04 21:24:02
673,6.23362,11.23421,7.37261,2017-12-04 21:24:07
674,6.23362,11.08963,7.34902,2017-12-04 21:24:12
675,6.23362,11.09862,7.35963,2017-12-04 21:24:17
676,6.23362,11.44387,7.35988,2017-12-04 21:24:22
677,6.21014,11.11319,7.30196,2017-12-04 21:24:28
678,6.21014,9.91954,7.26893,2017-12-04 21:24:32
679,6.21014,10.26232,7.36025,2017-12-04 21:24:36
680,6.21014,10.29487,7.35455,2017-12-04 21:24:40
681,6.21014,10.06749,7.36711,2017-12-04 21:24:45
682,6.21014,10.79234,7.41953,2017-12-04 21:24:49
683,6.21014,10.43489,7.42702,2017-12-04 21:24:54
684,6.21014,10.93777,7.48014,2017-12-04 21:24:58
685,6.21014,11.04635,7.51228,2017-12-04 21:25:03
686,6.21014,11.15709,7.53880,2017-12-04 21:25:07
687,6.21014,10.72214,7.56913,2017-12-04 21:25:11
688,6.21014,10.85083,7.57137,2017-12-04 21:25:16
689,6.21014,11.04262,7.54463,2017-12-04 21:25:20
690,6.21014,11.19359,7.54724,2017-12-04 21:25:25
691,6.21014,10.72507,7.50098,2017-12-04 21:25:29
692,6.21014,11.15993,7.47082,2017-12-04 21:25:33
693,6.21014,10.79487,7.44605,2017-12-04 21:25:38
694,6.21014,11.64182,7.39203,2017-12-04 21:25:43
695,6.21014,11.75309,7.41012,2017-12-04 21:25:47
696,6.21014,11.53496,7.42526,2017-12-04 21:25:52
697,6.21014,10.75050,7.44840,2017-12-04 21:25:57
698,6.21014,10.95971,7.40573,2017-12-04 21:26:02
699,6.21014,11.71957,7.37176,2017-12-04 21:26:07
700,6.21014,10.63901,7.37983,2017-12-04 21:26:12
701,6.21014,10.43025,7.37400,2017-12-04 21:26:17
702,6.21014,10.55467,7.39352,2017-12-04 21:26:23
703,6.21014,11.57732,7.41106,2017-12-04 21:26:28
704,6.21014,11.01285,7.43607,2017-12-04 21:26:33
705,6.21014,11.20171,7.41795,2017-12-04 21:26:38
706,6.21014,11.12616,7.42408,2017-12-04 21:26:43
707,6.21014,10.62496,7.43427,2017-12-04 21:26:48
708,6.21014,11.27355,7.37547,2017-12-04 21:26:53
709,6.21014,11.03614,7.36998,2017-12-04 21:26:58
710,6.21014,11.47194,7.32517,2017-12-04 21:27:03
711,6.21014,10.98742,7.35152,2017-12-04 21:27:08
712,6.21014,11.36284,7.36592,2017-12-04 21:27:14
713,6.21014,11.19735,7.31683,2017-12-04 21:27:20
714,6.21014,10.64074,7.30680,2017-12-04 21:27:27
715,6.21014,11.51395,7.30719,2017-12-04 21:27:32
716,6.21014,11.82352,7.30805,2017-12-04 21:27:38
717,6.21014,11.21592,7.28982,2017-12-04 21:27:44
718,6.21014,11.10083,7.25336,2017-12-04 21:27:50
719,6.21014,11.11300,7.27411,2017-12-04 21:27:56
720,6.21014,11.93416,7.33236,2017-12-04 21:28:02
721,6.21014,11.32934,7.32800,2017-12-04 21:28:08
722,6.21014,11.18467,7.33510,2017-12-04 21:28:13
723,6.19850,11.23879,7.33910,2017-12-04 21:28:19
724,6.19850,10.42441,7.18396,2017-12-04 21:28:23
725,6.19850,10.48022,7.28843,2017-12-04 21:28:27
726,6.19850,10.32364,7.33619,2017-12-04 21:28:31
727,6.19850,11.74179,7.38035,2017-12-04 21:28:35
728,6.19850,10.10549,7.37037,2017-12-04 21:28:39
729,6.19850,10.34394,7.37569,2017-12-04 21:28:43
730,6.19850,10.88133,7.43551,2017-12-04 21:28:47
731,6.19850,10.96011,7.42566,2017-12-04 21:28:51
732,6.19850,10.79773,7.50516,2017-12-04 21:28:55
733,6.19850,11.37585,7.57570,2017-12-04 21:29:00
734,6.19850,11.32849,7.55569,2017-12-04 21:29:04
735,6.19850,10.96022,7.56156,2017-12-04 21:29:08
736,6.19850,11.06262,7.53142,2017-12-04 21:29:13
737,6.19850,11.25009,7.52076,2017-12-04 21:29:17
738,6.19850,10.44918,7.49784,2017-12-04 21:29:21
739,6.19850,10.94512,7.42924,2017-12-04 21:29:26
740,6.19850,11.24358,7.44564,2017-12-04 21:29:30
741,6.17464,10.84137,7.40481,2017-12-04 21:29:35
742,6.17464,10.70514,7.32380,2017-12-04 21:29:39
743,6.17464,9.73972,7.36582,2017-12-04 21:29:43
744,6.17464,10.26066,7.40785,2017-12-04 21:29:47
745,6.17464,10.70226,7.38814,2017-12-04 21:29:51
746,6.17464,10.05906,7.37849,2017-12-04 21:29:55
747,6.17464,10.67480,7.42105,2017-12-04 21:29:59
748,6.17464,10.80218,7.43276,2017-12-04 21:30:03
749,6.17464,10.79236,7.49332,2017-12-04 21:30:08
750,6.17464,10.27926,7.48493,2017-12-04 21:30:12
751,6.17464,10.69360,7.53715,2017-12-04 21:30:16
752,6.17464,10.01856,7.56646,2017-12-04 21:30:21
753,6.17464,10.97187,7.52880,2017-12-04 21:30:25
754,6.17464,10.86543,7.50155,2017-12-04 21:30:29
755,6.17464,11.46340,7.49156,2017-12-04 21:30:34
756,6.17464,11.83894,7.51756,2017-12-04 21:30:38
757,6.17464,11.79324,7.48765,2017-12-04 21:30:43
758,6.17464,10.97894,7.44160,2017-12-04 21:30:47
759,6.17464,10.75389,7.40742,2017-12-04 21:30:52
760,6.17464,11.18110,7.40247,2017-12-04 21:30:56
761,6.17464,11.42753,7.41853,2017-12-04 21:31:01
762,6.17464,10.78252,7.40417,2017-12-04 21:31:06
763,6.17464,10.75570,7.37781,2017-12-04 21:31:10
764,6.17464,11.17374,7.41001,2017-12-04 21:31:15
765,6.17464,11.24274,7.39285,2017-12-04 21:31:20
766,6.17464,11.07323,7.38809,2017-12-04 21:31:25
767,6.17464,11.28670,7.36047,2017-12-04 21:31:30
768,6.17464,11.11098,7.34067,2017-12-04 21:31:35
769,6.17464,11.41899,7.34619,2017-12-04 21:31:40
770,6.17464,11.13827,7.34795,2017-12-04 21:31:45
771,6.17464,10.83239,7.39145,2017-12-04 21:31:50
772,6.17464,11.22564,7.32231,2017-12-04 21:31:55
773,6.17464,11.25688,7.29484,2017-12-04 21:32:00
774,6.17464,11.72252,7.31026,2017-12-04 21:32:05
775,6.17464,10.69736,7.32621,2017-12-04 21:32:10
776,6.09254,11.49497,7.32077,2017-12-04 21:32:16
777,6.09254,9.86000,7.19818,2017-12-04 21:32:19
778,6.09254,10.28702,7.27226,2017-12-04 21:32:23
779,6.09254,10.22460,7.30396,2017-12-04 21:32:27
780,6.09254,10.30121,7.30973,2017-12-04 21:32:31
781,6.09254,10.33547,7.38611,2017-12-04 21:32:35
782,6.09254,10.51426,7.40219,2017-12-04 21:32:39
783,6.09254,10.22359,7.38572,2017-12-04 21:32:44
784,6.09254,10.83011,7.34954,2017-12-04 21:32:48
785,6.09254,10.69028,7.40080,2017-12-04 21:32:52
786,6.09254,11.01737,7.44732,2017-12-04 21:32:56
787,6.09254,11.10981,7.51364,2017-12-04 21:33:00
788,6.09254,10.47164,7.52390,2017-12-04 21:33:05
789,6.09254,10.54903,7.56280,2017-12-04 21:33:09
790,6.09254,11.60767,7.52697,2017-12-04 21:33:13
791,6.09254,11.32926,7.51542,2017-12-04 21:33:18
792,6.09254,10.94017,7.49509,2017-12-04 21:33:22
793,6.09254,10.99013,7.45315,2017-12-04 21:33:27
794,6.09254,12.09934,7.42473,2017-12-04 21:33:31
795,6.09254,10.85735,7.42128,2017-12-04 21:33:36
796,6.09254,11.11065,7.36926,2017-12-04 21:33:41
797,6.09254,11.67894,7.37897,2017-12-04 21:33:45
798,6.09254,11.47390,7.36749,2017-12-04 21:33:50
799,6.09254,10.95795,7.38261,2017-12-04 21:33:55
800,6.09254,11.83521,7.32306,2017-12-04 21:34:00
801,6.09254,10.99277,7.34083,2017-12-04 21:34:05
802,6.09254,11.34880,7.34720,2017-12-04 21:34:10
803,6.09254,11.62031,7.36495,2017-12-04 21:34:14
804,6.09254,10.98126,7.34130,2017-12-04 21:34:19
805,6.09254,10.86278,7.36506,2017-12-04 21:34:24
806,6.09254,11.33669,7.35006,2017-12-04 21:34:29
807,6.09254,11.51298,7.29548,2017-12-04 21:34:34
808,6.08682,11.40412,7.33116,2017-12-04 21:34:40
809,6.08682,10.00497,7.23734,2017-12-04 21:34:43
810,6.08682,10.63423,7.29341,2017-12-04 21:34:47
811,6.08682,10.47699,7.26942,2017-12-04 21:34:51
812,6.08682,10.33826,7.32171,2017-12-04 21:34:55
813,6.08682,9.64148,7.27573,2017-12-04 21:34:59
814,6.08682,10.56975,7.35344,2017-12-04 21:35:03
815,6.08682,10.48993,7.41420,2017-12-04 21:35:07
816,6.08682,10.79690,7.42656,2017-12-04 21:35:12
817,6.08682,11.24014,7.38261,2017-12-04 21:35:16
818,6.08682,10.92806,7.46759,2017-12-04 21:35:20
819,6.08682,11.47021,7.45259,2017-12-04 21:35:24
820,6.08682,11.19505,7.45906,2017-12-04 21:35:29
821,6.08682,11.15286,7.49107,2017-12-04 21:35:33
822,6.08682,10.40021,7.48310,2017-12-04 21:35:37
823,6.08682,10.35631,7.44769,2017-12-04 21:35:42
824,6.08682,10.44202,7.38237,2017-12-04 21:35:46
825,6.08682,10.66860,7.38165,2017-12-04 21:35:51
826,6.08682,10.65406,7.31315,2017-12-04 21:35:55
827,6.08682,10.69487,7.26574,2017-12-04 21:36:00
828,6.08682,11.93688,7.33967,2017-12-04 21:36:04
829,6.08682,11.41170,7.35683,2017-12-04 21:36:09
830,6.08682,11.04850,7.35718,2017-12-04 21:36:14
831,6.08682,11.20455,7.32033,2017-12-04 21:36:18
832,6.08682,12.01950,7.35090,2017-12-04 21:36:23
833,6.08682,10.92802,7.31909,2017-12-04 21:36:28
834,6.08682,10.67252,7.29020,2017-12-04 21:36:33
835,6.08682,11.26756,7.28576,2017-12-04 21:36:38
836,6.08682,10.79387,7.31940,2017-12-04 21:36:43
837,6.08682,10.91667,7.28399,2017-12-04 21:36:47
838,6.08682,11.63580,7.33289,2017-12-04 21:36:53
839,6.08682,11.53592,7.28830,2017-12-04 21:36:58
840,6.08682,11.69462,7.26342,2017-12-04 21:37:03
841,6.08682,11.32787,7.25955,2017-12-04 21:37:08
842,6.08682,11.26422,7.22634,2017-12-04 21:37:13
843,5.96872,11.83229,7.21820,2017-12-04 21:37:18
844,5.96872,9.64159,7.14262,2017-12-04 21:37:22
845,5.96872,10.36718,7.25569,2017-12-04 21:37:26
846,5.96872,11.38710,7.26924,2017-12-04 21:37:30
847,5.96872,10.37021,7.29094,2017-12-04 21:37:34
848,5.96872,10.18541,7.30686,2017-12-04 21:37:38
849,5.96872,10.09138,7.28673,2017-12-04 21:37:42
850,5.96872,10.58697,7.29976,2017-12-04 21:37:46
851,5.96872,10.95112,7.35995,2017-12-04 21:37:50
852,5.96872,10.06896,7.34071,2017-12-04 21:37:54
853,5.96872,10.19373,7.36420,2017-12-04 21:37:59
854,5.96872,11.48085,7.40550,2017-12-04 21:38:03
855,5.96872,11.51952,7.50983,2017-12-04 21:38:07
856,5.96872,10.66684,7.48771,2017-12-04 21:38:12
857,5.96872,11.06989,7.46248,2017-12-04 21:38:16
858,5.96872,11.14033,7.33536,2017-12-04 21:38:20
859,5.96872,10.99129,7.33401,2017-12-04 21:38:25
860,5.96872,11.52869,7.32222,2017-12-04 21:38:29
861,5.96872,11.23933,7.30560,2017-12-04 21:38:34
862,5.96872,11.43438,7.28858,2017-12-04 21:38:38
863,5.96872,11.58010,7.21575,2017-12-04 21:38:43
864,5.96872,12.56911,7.30740,2017-12-04 21:38:48
865,5.96872,11.29518,7.30313,2017-12-04 21:38:52
866,5.96872,11.25062,7.32033,2017-12-04 21:38:57
867,5.96872,11.18801,7.28390,2017-12-04 21:39:02
868,5.96872,11.62565,7.33988,2017-12-04 21:39:07
869,5.96872,11.20277,7.32521,2017-12-04 21:39:12
870,5.96872,11.04597,7.26544,2017-12-04 21:39:16
871,5.96872,11.15421,7.27548,2017-12-04 21:39:21
872,5.96872,10.74148,7.22826,2017-12-04 21:39:26
873,5.96872,11.44364,7.24620,2017-12-04 21:39:31
874,5.96872,11.50923,7.24818,2017-12-04 21:39:37
875,5.96872,11.64051,7.17304,2017-12-04 21:39:42
876,5.96872,11.14528,7.17889,2017-12-04 21:39:47
877,5.96872,10.99867,7.22404,2017-12-04 21:39:52
878,5.96872,11.09161,7.23869,2017-12-04 21:39:57
879,5.96872,11.48480,7.21946,2017-12-04 21:40:02
880,5.96872,11.60454,7.19890,2017-12-04 21:40:08
881,5.96872,11.29648,7.21690,2017-12-04 21:40:13
882,5.96872,11.02373,7.17266,2017-12-04 21:40:18
883,5.96872,11.39197,7.21828,2017-12-04 21:40:24
884,5.96872,11.26683,7.20478,2017-12-04 21:40:29
885,5.96872,11.31647,7.17064,2017-12-04 21:40:35
886,5.96872,12.03028,7.18038,2017-12-04 21:40:40
887,5.96872,11.44829,7.19962,2017-12-04 21:40:46
888,5.96872,11.28325,7.21347,2017-12-04 21:40:52
889,5.96872,11.00577,7.19108,2017-12-04 21:40:57
890,5.96872,11.18548,7.17499,2017-12-04 21:41:03
891,5.96872,11.50962,7.20542,2017-12-04 21:41:09
892,5.96872,12.09967,7.22087,2017-12-04 21:41:15
893,5.96872,11.31230,7.20383,2017-12-04 21:41:20
894,5.96872,11.55787,7.19673,2017-12-04 21:41:26
895,5.96872,11.69411,7.17978,2017-12-04 21:41:32
896,5.96872,12.57998,7.18901,2017-12-04 21:41:38
897,5.96872,11.20207,7.19422,2017-12-04 21:41:44
898,5.96872,11.22680,7.21254,2017-12-04 21:41:50
899,5.96872,11.31955,7.16105,2017-12-04 21:41:56
900,5.96872,11.32389,7.18845,2017-12-04 21:42:02
901,5.96872,11.10651,7.18777,2017-12-04 21:42:09
902,5.96872,11.69070,7.19542,2017-12-04 21:42:15
903,5.96872,11.23556,7.21016,2017-12-04 21:42:21
904,5.96872,11.21774,7.22300,2017-12-04 21:42:27
905,5.96872,11.15555,7.19295,2017-12-04 21:42:33
906,5.96872,11.20054,7.22446,2017-12-04 21:42:40
907,5.96872,11.18407,7.18791,2017-12-04 21:42:46
908,5.96872,11.73098,7.19667,2017-12-04 21:42:53
909,5.96872,11.99008,7.17940,2017-12-04 21:42:59
910,5.96872,11.57828,7.17834,2017-12-04 21:43:06
911,5.96872,11.49060,7.18506,2017-12-04 21:43:12
912,5.96872,12.22303,7.19770,2017-12-04 21:43:19
913,5.96872,11.93020,7.19402,2017-12-04 21:43:25
914,5.96872,11.62469,7.21673,2017-12-04 21:43:32
915,5.96872,11.89160,7.22291,2017-12-04 21:43:39
916,5.96872,11.82089,7.21524,2017-12-04 21:43:45
917,5.96872,11.95218,7.22115,2017-12-04 21:43:52
918,5.96872,11.89491,7.23072,2017-12-04 21:43:59
919,5.96872,11.55149,7.16465,2017-12-04 21:44:06
920,5.96872,11.41900,7.19369,2017-12-04 21:44:13
921,5.96872,11.90434,7.19808,2017-12-04 21:44:20
922,5.96872,11.29375,7.18698,2017-12-04 21:44:27
923,5.96872,11.28633,7.18110,2017-12-04 21:44:34
924,5.96872,11.68670,7.19201,2017-12-04 21:44:41
925,5.96872,11.69939,7.21485,2017-12-04 21:44:48
926,5.96872,11.39794,7.22004,2017-12-04 21:44:55
